Class_0_Probability,Class_1_Probability,Class_2_Probability,Class_3_Probability,Class_4_Probability,Class_5_Probability,Class_6_Probability,Class_7_Probability,Class_8_Probability,Class_9_Probability,True Label
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,6
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,6
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,6
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,6
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,6
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,6
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,6
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,2
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,6
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,1
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,5
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,9
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,4
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,8
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,7
0.09188147,0.17306674,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,0.09188147,3
